State,Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total day charge,Total eve minutes,Total eve calls,Total eve charge,Total night minutes,Total night calls,Total night charge,Total intl minutes,Total intl calls,Total intl charge,Customer service calls,Churn,Total day minutes (normalized)
KY,64,415,Yes,No,0,146.7,83.0,24.94,148.3,91.0,12.61,238.6,69.0,10.74,12.5,3,3.38,3.0,False,0.4181870011402508
WV,173,510,No,No,0,109.4,103.0,18.6,101.3,111.0,8.61,167.3,106.0,7.53,7.8,7,2.11,1.0,False,0.31185860889395667
KY,135,510,No,No,0,144.1,115.0,24.5,249.8,68.0,21.23,211.4,82.0,9.51,13.6,3,3.67,1.0,False,0.4107753705815279
NJ,75,415,No,Yes,42,248.9,93.0,42.31,170.8,108.0,14.52,104.5,91.0,4.7,11.2,8,3.02,1.0,False,0.709521094640821
ME,88,415,No,No,0,85.7,112.0,14.57,221.6,70.0,18.84,190.6,75.0,8.58,11.6,3,3.13,4.0,True,0.2442987457240593
TX,112,415,No,No,0,214.8,112.0,36.52,209.7,104.0,17.82,164.4,97.0,7.4,9.4,5,2.54,3.0,False,0.6123147092360319
MN,113,408,No,No,0,158.9,137.0,27.01,242.8,109.0,20.64,247.8,97.0,11.15,6.5,4,1.76,0.0,False,0.4529646522234892
VA,121,510,No,Yes,28,110.0,94.0,18.7,141.5,76.0,12.03,237.3,87.0,10.68,6.4,3,1.73,2.0,False,0.31356898517673887
DC,70,415,No,No,0,152.8,145.0,25.98,183.6,102.0,15.61,151.8,75.0,6.83,10.5,2,2.84,1.0,False,0.43557582668187
MD,90,415,No,No,0,145.6,103.0,24.75,197.1,137.0,16.75,294.5,83.0,13.25,10.5,4,2.84,0.0,False,0.41505131128848344
RI,39,408,No,No,0,93.3,83.0,15.86,199.6,114.0,16.97,206.2,104.0,9.28,6.5,4,1.76,0.0,False,0.26596351197263396
MA,142,408,No,No,0,216.8,134.0,36.86,187.8,106.0,15.96,138.1,108.0,6.21,8.3,2,2.24,0.0,False,0.6180159635119726
MD,176,408,No,No,0,201.9,101.0,34.32,154.7,78.0,13.15,164.4,79.0,7.4,9.0,2,2.43,1.0,False,0.5755416191562144
NM,105,408,No,No,0,146.4,81.0,24.89,225.1,80.0,19.13,230.1,117.0,10.35,8.5,2,2.3,1.0,False,0.41733181299885974
MN,57,415,No,No,0,272.7,74.0,46.36,224.9,85.0,19.12,178.2,104.0,8.02,10.5,3,2.84,2.0,True,0.7773660205245153
MI,110,510,No,No,0,18.9,92.0,3.21,258.4,81.0,21.96,109.6,74.0,4.93,14.8,4,4.0,1.0,False,0.053876852907639675
AZ,88,415,No,No,0,172.8,81.0,29.38,193.4,90.0,16.44,89.6,107.0,4.03,12.8,5,3.46,2.0,False,0.4925883694412771
AL,95,408,No,No,0,190.2,119.0,32.33,157.1,70.0,13.35,181.5,120.0,8.17,14.0,6,3.78,0.0,False,0.5421892816419612
MI,147,415,No,No,0,130.6,83.0,22.2,208.1,144.0,17.69,204.6,72.0,9.21,15.6,3,4.21,3.0,False,0.37229190421892816
SC,101,415,No,No,0,158.4,92.0,26.93,188.0,117.0,15.98,219.7,125.0,9.89,13.5,4,3.65,4.0,True,0.451539338654504
MS,115,415,No,No,0,166.5,111.0,28.31,236.2,98.0,20.08,205.6,92.0,9.25,15.6,2,4.21,1.0,False,0.47462941847206386
MS,103,415,No,No,0,129.3,103.0,21.98,202.8,89.0,17.24,233.0,126.0,10.49,12.9,2,3.48,2.0,False,0.36858608893956674
CA,82,415,No,No,0,199.3,112.0,33.88,193.4,120.0,16.44,254.4,117.0,11.45,7.0,10,1.89,0.0,False,0.5681299885974914
MD,141,415,No,No,0,185.1,126.0,31.47,233.0,98.0,19.81,152.2,106.0,6.85,9.1,7,2.46,0.0,False,0.5276510832383124
ND,149,408,No,No,0,175.4,80.0,29.82,197.4,127.0,16.78,188.2,102.0,8.47,9.7,2,2.62,2.0,False,0.5
IL,131,510,No,No,0,263.4,123.0,44.78,151.9,74.0,12.91,218.5,101.0,9.83,10.7,2,2.89,2.0,False,0.7508551881413911
SD,119,510,No,No,0,94.2,108.0,16.01,264.1,100.0,22.45,203.7,79.0,9.17,7.3,3,1.97,1.0,False,0.2685290763968073
AL,112,510,No,No,0,189.4,83.0,32.2,219.0,89.0,18.62,168.0,116.0,7.56,7.1,8,1.92,3.0,False,0.5399087799315849
NV,116,510,No,Yes,35,118.0,103.0,20.06,167.2,106.0,14.21,205.7,102.0,9.26,11.8,2,3.19,2.0,False,0.3363740022805017
LA,94,415,No,No,0,212.1,98.0,36.06,189.4,89.0,16.1,352.2,95.0,15.85,8.4,5,2.27,3.0,False,0.604618015963512
VA,90,408,No,No,0,222.0,93.0,37.74,187.0,103.0,15.9,282.3,124.0,12.7,12.4,6,3.35,2.0,False,0.6328392246294184
DE,114,415,No,Yes,31,222.8,98.0,37.88,180.5,105.0,15.34,151.3,101.0,6.81,13.0,4,3.51,0.0,False,0.6351197263397947
CT,63,408,No,Yes,25,190.0,137.0,32.3,116.6,76.0,9.91,141.5,110.0,6.37,12.2,2,3.29,1.0,False,0.5416191562143672
CO,130,408,No,No,0,271.8,129.0,46.21,237.2,128.0,20.16,210.1,91.0,9.45,8.7,2,2.35,4.0,True,0.7748004561003421
MA,122,408,No,Yes,29,195.4,83.0,33.22,268.2,93.0,22.8,168.0,95.0,7.56,8.4,6,2.27,3.0,False,0.557012542759407
OR,166,510,No,No,0,199.6,93.0,33.93,214.3,99.0,18.22,196.8,110.0,8.86,7.2,5,1.94,3.0,False,0.5689851767388825
WA,62,415,No,No,0,100.0,98.0,17.0,173.5,95.0,14.75,218.0,122.0,9.81,10.1,4,2.73,0.0,False,0.28506271379703535
SC,78,415,No,Yes,21,160.6,85.0,27.3,223.1,79.0,18.96,124.0,92.0,5.58,9.5,1,2.57,2.0,False,0.4578107183580387
IN,148,415,No,Yes,26,158.7,91.0,26.98,160.5,127.0,13.64,218.3,88.0,9.82,9.9,3,2.67,1.0,False,0.45239452679589504
MD,154,510,No,No,0,154.5,122.0,26.27,214.2,71.0,18.21,178.0,105.0,8.01,12.0,2,3.24,3.0,True,0.4404218928164196
NV,110,408,No,Yes,34,192.3,114.0,32.69,129.3,114.0,10.99,136.3,102.0,6.13,6.3,12,1.7,1.0,False,0.548175598631699
TX,75,415,No,No,0,305.1,106.0,51.87,188.0,115.0,15.98,235.4,116.0,10.59,8.5,5,2.3,0.0,True,0.8697263397947549
ND,84,408,No,Yes,38,193.0,106.0,32.81,153.6,106.0,13.06,260.4,87.0,11.72,7.4,5,2.0,2.0,False,0.5501710376282782
WV,113,510,No,No,0,72.5,88.0,12.33,204.0,112.0,17.34,117.9,118.0,5.31,6.6,3,1.78,1.0,False,0.20667046750285062
CO,181,510,No,Yes,40,105.2,61.0,17.88,341.3,79.0,29.01,165.7,97.0,7.46,6.3,3,1.7,2.0,False,0.29988597491448116
TX,51,415,No,No,0,180.5,88.0,30.69,134.7,102.0,11.45,170.7,97.0,7.68,10.0,3,2.7,2.0,False,0.5145381984036488
FL,102,408,No,Yes,29,214.7,86.0,36.5,314.3,109.0,26.72,280.2,110.0,12.61,14.3,2,3.86,0.0,False,0.6120296465222348
AL,107,408,No,No,0,86.8,95.0,14.76,108.1,85.0,9.19,204.3,87.0,9.19,13.2,3,3.56,1.0,False,0.24743443557582667
WV,88,510,No,No,0,131.5,99.0,22.36,174.8,128.0,14.86,184.2,83.0,8.29,7.9,2,2.13,5.0,True,0.3748574686431015
MI,82,415,No,No,0,135.4,102.0,23.02,237.1,122.0,20.15,118.3,91.0,5.32,17.5,4,4.73,0.0,False,0.38597491448118587
NY,204,415,No,No,0,174.3,85.0,29.63,254.1,95.0,21.6,176.4,96.0,7.94,5.9,3,1.59,6.0,False,0.4968643101482326
MS,130,510,No,No,0,203.9,63.0,34.66,191.8,93.0,16.3,132.5,125.0,5.96,12.1,4,3.27,3.0,False,0.5812428734321551
MO,174,510,No,No,0,235.5,108.0,40.04,142.3,143.0,12.1,316.7,131.0,14.25,12.5,5,3.38,0.0,False,0.6713226909920182
AR,129,415,No,No,0,157.0,113.0,26.69,256.9,97.0,21.84,185.5,126.0,8.35,12.1,2,3.27,2.0,False,0.44754846066134546
MS,190,415,Yes,No,0,111.9,55.0,19.02,223.0,124.0,18.96,243.2,81.0,10.94,10.0,7,2.7,3.0,False,0.31898517673888255
NY,54,510,Yes,No,0,236.3,91.0,40.17,152.8,130.0,12.99,160.3,98.0,7.21,11.2,8,3.02,3.0,False,0.6736031927023945
SD,78,408,No,No,0,163.6,88.0,27.81,283.4,93.0,24.09,262.1,108.0,11.79,8.6,9,2.32,0.0,False,0.46636259977194977
AK,100,415,No,Yes,29,213.6,127.0,36.31,175.9,82.0,14.95,207.2,100.0,9.32,8.9,3,2.4,1.0,False,0.6088939566704674
WV,70,510,No,Yes,30,143.4,72.0,24.38,170.0,92.0,14.45,127.9,68.0,5.76,9.4,4,2.54,3.0,False,0.4087799315849487
SC,111,510,No,No,0,78.3,119.0,13.31,198.2,94.0,16.85,248.5,94.0,11.18,12.1,4,3.27,1.0,False,0.22320410490307865
VA,117,408,No,No,0,97.1,98.0,16.51,228.0,131.0,19.38,240.0,111.0,10.8,10.6,3,2.86,1.0,False,0.2767958950969213
MS,68,415,No,No,0,94.1,93.0,16.0,147.6,80.0,12.55,213.5,85.0,9.61,10.1,2,2.73,0.0,False,0.26824401368301026
SD,27,510,No,No,0,226.3,95.0,38.47,274.3,109.0,23.32,242.7,119.0,10.92,8.2,3,2.21,2.0,True,0.645096921322691
MN,91,415,No,No,0,133.8,61.0,22.75,158.8,96.0,13.5,189.6,92.0,8.53,10.5,2,2.84,1.0,False,0.3814139110604333
AL,181,415,No,Yes,27,190.3,93.0,32.35,249.0,127.0,21.17,215.7,82.0,9.71,10.6,4,2.86,1.0,False,0.5424743443557583
CO,118,415,No,Yes,36,294.9,106.0,50.13,165.7,115.0,14.08,189.2,63.0,8.51,9.8,5,2.65,3.0,False,0.8406499429874571
ME,112,415,No,No,0,185.4,114.0,31.52,191.4,119.0,16.27,144.0,78.0,6.48,10.0,11,2.7,2.0,False,0.5285062713797035
GA,93,415,No,No,0,179.5,121.0,30.52,191.9,131.0,16.31,165.5,125.0,7.45,12.0,4,3.24,0.0,False,0.5116875712656784
AZ,102,408,No,No,0,158.0,94.0,26.86,207.9,100.0,17.67,190.4,120.0,8.57,10.1,10,2.73,0.0,False,0.4503990877993158
MA,93,415,No,No,0,173.0,131.0,29.41,190.4,108.0,16.18,290.0,66.0,13.05,10.4,2,2.81,0.0,False,0.49315849486887114
AZ,107,415,No,Yes,32,134.2,101.0,22.81,211.9,145.0,18.01,167.6,138.0,7.54,8.2,5,2.21,1.0,False,0.3825541619156214
IN,100,415,No,Yes,32,125.2,123.0,21.28,230.9,101.0,19.63,192.0,106.0,8.64,12.6,9,3.4,3.0,False,0.35689851767388825
DE,115,415,No,No,0,195.9,111.0,33.3,227.0,108.0,19.3,313.2,113.0,14.09,13.2,1,3.56,2.0,False,0.5584378563283923
WI,63,510,No,Yes,13,214.2,61.0,36.41,181.2,88.0,15.4,174.0,68.0,7.83,10.3,2,2.78,0.0,False,0.6106043329532497
ME,57,415,No,No,0,221.1,101.0,37.59,236.7,65.0,20.12,252.3,137.0,11.35,9.5,1,2.57,0.0,False,0.6302736602052451
DC,119,408,No,Yes,26,132.0,100.0,22.44,173.3,121.0,14.73,203.5,108.0,9.16,11.6,5,3.13,1.0,False,0.37628278221208666
GA,73,408,No,No,0,157.6,92.0,26.79,198.3,87.0,16.86,364.9,106.0,16.42,9.1,4,2.46,1.0,False,0.44925883694412766
HI,98,408,No,Yes,30,110.3,71.0,18.75,182.4,108.0,15.5,183.8,88.0,8.27,11.0,8,2.97,2.0,False,0.31442417331813
VA,139,415,Yes,No,0,161.5,121.0,27.46,192.9,137.0,16.4,168.3,96.0,7.57,11.2,13,3.02,0.0,False,0.4603762827822121
NY,31,408,No,Yes,28,171.8,116.0,29.21,240.7,125.0,20.46,245.5,80.0,11.05,10.6,7,2.86,1.0,False,0.48973774230330674
PA,129,510,No,Yes,32,211.0,99.0,35.87,155.1,89.0,13.18,234.8,96.0,10.57,11.4,5,3.08,1.0,False,0.6014823261117446
AR,115,415,No,No,0,139.3,89.0,23.68,192.3,95.0,16.35,151.0,75.0,6.8,9.3,3,2.51,7.0,True,0.39709236031927025
HI,108,415,No,No,0,291.6,99.0,49.57,221.1,93.0,18.79,229.2,110.0,10.31,14.0,9,3.78,2.0,True,0.8312428734321551
DE,139,408,No,No,0,139.0,110.0,23.63,132.9,93.0,11.3,272.0,120.0,12.24,12.1,1,3.27,0.0,False,0.3962371721778791
WV,102,408,No,No,0,234.8,125.0,39.92,199.2,99.0,16.93,163.2,88.0,7.34,10.0,1,2.7,4.0,False,0.669327251995439
OK,149,408,No,No,0,187.6,83.0,31.89,201.4,81.0,17.12,264.2,79.0,11.89,8.8,1,2.38,1.0,False,0.5347776510832383
OR,113,415,No,No,0,159.8,143.0,27.17,210.1,93.0,17.86,175.1,86.0,7.88,13.1,7,3.54,2.0,False,0.4555302166476625
ND,131,408,No,Yes,33,177.1,100.0,30.11,194.0,85.0,16.49,253.4,124.0,11.4,5.2,5,1.4,1.0,False,0.5048460661345495
MO,83,408,No,No,0,117.9,101.0,20.04,160.4,92.0,13.63,235.3,150.0,10.59,11.4,10,3.08,0.0,False,0.33608893956670466
AR,96,415,No,Yes,21,247.6,95.0,42.09,256.3,150.0,21.79,158.6,72.0,7.14,10.8,6,2.92,2.0,False,0.7058152793614595
GA,98,408,No,No,0,169.9,77.0,28.88,138.3,155.0,11.76,142.6,105.0,6.42,8.5,7,2.3,1.0,False,0.48432155074116306
TN,3,415,No,No,0,185.0,120.0,31.45,203.7,129.0,17.31,170.5,89.0,7.67,14.1,3,3.81,3.0,False,0.5273660205245154
MA,77,408,No,Yes,17,204.9,84.0,34.83,201.0,102.0,17.09,219.7,97.0,9.89,11.3,5,3.05,0.0,False,0.5840935005701254
ND,75,408,No,Yes,24,225.5,119.0,38.34,182.0,108.0,15.47,270.9,106.0,12.19,9.4,2,2.54,3.0,False,0.6428164196123147
IA,40,510,No,No,0,169.7,115.0,28.85,141.4,123.0,12.02,253.0,115.0,11.39,10.5,3,2.84,4.0,True,0.48375142531356896
NJ,108,415,No,No,0,239.3,102.0,40.68,223.4,127.0,18.99,251.4,104.0,11.31,10.6,6,2.86,0.0,False,0.6821550741163056
MT,100,415,No,No,0,113.3,96.0,19.26,197.9,89.0,16.82,284.5,93.0,12.8,11.7,2,3.16,4.0,True,0.32297605473204105
AL,16,415,No,No,0,161.9,100.0,27.52,230.1,138.0,19.56,148.8,78.0,6.7,10.2,11,2.75,3.0,False,0.46151653363740025
NY,115,510,No,Yes,16,133.3,110.0,22.66,185.7,111.0,15.78,161.5,113.0,7.27,5.6,4,1.51,2.0,False,0.37998859749144814
PA,108,510,No,Yes,25,170.7,88.0,29.02,109.9,113.0,9.34,165.7,99.0,7.46,8.7,1,2.35,3.0,False,0.4866020524515393
VT,107,510,No,No,0,189.7,76.0,32.25,156.1,65.0,13.27,244.0,91.0,10.98,8.3,3,2.24,5.0,False,0.540763968072976
NC,161,415,No,No,0,322.3,100.0,54.79,230.4,135.0,19.58,241.5,104.0,10.87,7.8,5,2.11,2.0,True,0.9187571265678449
CT,147,415,No,No,0,124.4,74.0,21.15,320.9,78.0,27.28,157.2,126.0,7.07,10.4,4,2.81,2.0,False,0.354618015963512
MO,107,415,No,No,0,146.9,94.0,24.97,114.3,111.0,9.72,114.5,97.0,5.15,11.4,5,3.08,3.0,False,0.4187571265678449
WV,120,510,No,No,0,192.6,123.0,32.74,206.4,105.0,17.54,283.2,93.0,12.74,10.8,3,2.92,1.0,False,0.54903078677309
NJ,107,408,No,Yes,36,96.3,83.0,16.37,179.6,91.0,15.27,166.3,121.0,7.48,10.3,2,2.78,1.0,False,0.274515393386545
AK,58,510,No,No,0,131.9,96.0,22.42,167.6,107.0,14.25,205.9,106.0,9.27,14.7,5,3.97,3.0,False,0.37599771949828964
LA,91,408,No,No,0,147.2,121.0,25.02,175.2,87.0,14.89,136.3,80.0,6.13,13.3,3,3.59,2.0,False,0.419612314709236
AL,13,415,No,No,0,143.1,139.0,24.33,239.6,88.0,20.37,221.7,123.0,9.98,7.1,5,1.92,2.0,False,0.40792474344355756
IN,104,408,No,No,0,280.4,127.0,47.67,179.4,79.0,15.25,150.6,77.0,6.78,15.2,6,4.1,5.0,False,0.799315849486887
MA,93,415,No,Yes,31,237.2,85.0,40.32,213.1,100.0,18.11,192.7,87.0,8.67,10.7,4,2.89,1.0,False,0.6761687571265678
DE,95,510,No,No,0,184.2,95.0,31.31,181.6,101.0,15.44,143.4,113.0,6.45,12.8,4,3.46,2.0,False,0.525085518814139
SC,104,415,No,No,0,109.1,141.0,18.55,187.1,140.0,15.9,216.6,100.0,9.75,10.0,4,2.7,3.0,False,0.31100342075256554
NH,35,408,No,No,0,138.1,115.0,23.48,158.2,82.0,13.45,215.7,118.0,9.71,10.3,2,2.78,5.0,True,0.3936716077537058
LA,62,415,No,No,0,186.8,94.0,31.76,207.6,92.0,17.65,195.0,98.0,8.78,8.8,4,2.38,3.0,False,0.5324971493728621
MS,143,510,No,No,0,155.4,112.0,26.42,290.9,92.0,24.73,228.4,91.0,10.28,13.9,5,3.75,1.0,False,0.4429874572405929
NM,62,415,No,No,0,245.3,91.0,41.7,122.9,130.0,10.45,228.4,102.0,10.28,8.5,4,2.3,4.0,False,0.6992588369441277
WA,60,415,Yes,No,0,205.9,97.0,35.0,277.4,117.0,23.58,202.0,139.0,9.09,11.0,2,2.97,0.0,True,0.5869441277080958
SC,41,510,No,No,0,207.2,138.0,35.22,214.1,83.0,18.2,193.0,105.0,8.69,11.9,4,3.21,1.0,False,0.5906499429874572
MT,34,415,No,Yes,14,151.5,100.0,25.76,248.7,126.0,21.14,199.8,120.0,8.99,10.7,5,2.89,2.0,False,0.4318700114025085
ME,56,408,No,No,0,221.9,112.0,37.72,278.2,122.0,23.65,288.1,85.0,12.96,7.1,5,1.92,0.0,True,0.6325541619156214
NM,183,415,No,No,0,190.0,100.0,32.3,246.6,78.0,20.96,304.2,107.0,13.69,9.5,4,2.57,1.0,False,0.5416191562143672
AZ,94,415,No,No,0,220.8,111.0,37.54,156.2,67.0,13.28,187.9,89.0,8.46,10.5,4,2.84,2.0,False,0.629418472063854
CT,73,415,No,Yes,47,173.7,117.0,29.53,204.0,114.0,17.34,174.6,94.0,7.86,6.3,3,1.7,2.0,False,0.49515393386545037
IL,123,408,No,No,0,114.8,94.0,19.52,150.0,104.0,12.75,268.6,119.0,12.09,9.6,4,2.59,2.0,False,0.3272519954389966
IN,64,408,No,No,0,113.8,97.0,19.35,192.3,97.0,16.35,214.9,89.0,9.67,10.4,1,2.81,3.0,False,0.3244013683010262
AR,127,415,Yes,No,0,143.2,60.0,24.34,179.5,159.0,15.26,171.8,122.0,7.73,6.2,4,1.67,4.0,True,0.4082098061573546
RI,33,415,No,No,0,184.4,111.0,31.35,203.8,110.0,17.32,237.4,100.0,10.68,9.3,5,2.51,3.0,False,0.5256556442417332
ND,27,415,No,No,0,227.4,67.0,38.66,248.0,115.0,21.08,61.4,109.0,2.76,7.8,6,2.11,1.0,False,0.6482326111744584
NH,123,408,No,No,0,224.0,99.0,38.08,210.7,80.0,17.91,231.9,75.0,10.44,2.1,5,0.57,0.0,False,0.6385404789053591
NV,148,510,No,No,0,216.2,95.0,36.75,185.7,105.0,15.78,300.0,143.0,13.5,10.0,5,2.7,2.0,False,0.6163055872291904
UT,81,415,No,No,0,129.9,121.0,22.08,230.1,105.0,19.56,140.5,123.0,6.32,13.3,3,3.59,0.0,False,0.37029646522234894
NC,122,510,No,Yes,30,230.1,108.0,39.12,287.6,76.0,24.45,177.1,85.0,7.97,6.9,3,1.86,2.0,False,0.6559293044469783
MI,52,415,No,No,0,204.4,97.0,34.75,273.2,128.0,23.22,179.6,118.0,8.08,11.0,5,2.97,1.0,False,0.5826681870011402
WI,91,408,No,Yes,44,216.6,101.0,36.82,173.1,98.0,14.71,242.1,95.0,10.89,9.1,3,2.46,1.0,False,0.6174458380843785
AR,54,415,No,No,0,247.5,85.0,42.08,225.4,93.0,19.16,244.3,132.0,10.99,10.2,2,2.75,2.0,True,0.7055302166476625
NH,152,510,No,No,0,228.1,93.0,38.78,136.4,106.0,11.59,197.3,107.0,8.88,9.0,2,2.43,1.0,False,0.6502280501710376
TX,201,415,No,No,0,225.9,110.0,38.4,299.1,86.0,25.42,251.3,81.0,11.31,11.2,4,3.02,1.0,True,0.6439566704675028
ID,78,415,No,No,0,103.5,115.0,17.6,117.9,102.0,10.02,201.0,94.0,9.05,12.0,3,3.24,4.0,True,0.2950399087799316
CT,67,415,No,No,0,115.5,70.0,19.64,252.2,143.0,21.44,208.9,91.0,9.4,7.5,6,2.03,0.0,False,0.3292474344355758
NH,100,408,No,No,0,218.8,125.0,37.2,148.3,102.0,12.61,277.8,97.0,12.5,9.7,6,2.62,1.0,False,0.6237172177879133
WY,41,510,No,No,0,223.8,67.0,38.05,244.8,74.0,20.81,223.8,156.0,10.07,12.3,5,3.32,3.0,False,0.6379703534777651
OR,133,415,No,No,0,143.8,71.0,24.45,184.0,131.0,15.64,275.5,132.0,12.4,12.9,4,3.48,3.0,False,0.40992018244013684
SC,36,408,No,Yes,43,29.9,123.0,5.08,129.1,117.0,10.97,325.9,105.0,14.67,8.6,6,2.32,2.0,False,0.08523375142531356
MD,51,510,No,Yes,28,276.7,121.0,47.04,203.7,99.0,17.31,246.2,88.0,11.08,8.3,3,2.24,0.0,False,0.7887685290763967
NY,122,415,No,No,0,141.4,128.0,24.04,146.4,70.0,12.44,123.0,75.0,5.54,8.1,4,2.19,0.0,False,0.403078677309008
NM,84,408,No,Yes,41,153.9,102.0,26.16,140.7,117.0,11.96,217.7,101.0,9.8,12.8,5,3.46,1.0,False,0.4387115165336374
LA,91,415,No,No,0,190.5,128.0,32.39,205.5,103.0,17.47,130.7,63.0,5.88,13.8,5,3.73,0.0,False,0.5430444697833523
UT,110,408,No,No,0,192.6,102.0,32.74,178.9,118.0,15.21,214.6,74.0,9.66,9.4,4,2.54,1.0,False,0.54903078677309
AL,91,408,Yes,No,0,151.8,115.0,25.81,103.6,116.0,8.81,156.3,86.0,7.03,12.2,4,3.29,1.0,False,0.43272519954389965
DE,121,408,No,No,0,215.6,74.0,36.65,192.9,98.0,16.4,144.0,103.0,6.48,10.1,4,2.73,5.0,False,0.6145952109464081
WV,109,415,No,No,0,180.0,100.0,30.6,229.0,103.0,19.47,139.4,105.0,6.27,7.8,8,2.11,3.0,False,0.5131128848346637
KY,95,510,No,No,0,157.3,116.0,26.74,197.5,77.0,16.79,128.2,111.0,5.77,8.4,4,2.27,2.0,False,0.44840364880273664
NC,72,415,No,No,0,196.5,88.0,33.41,158.6,129.0,13.48,269.3,118.0,12.12,6.8,3,1.84,0.0,False,0.5601482326111744
WV,73,415,No,No,0,240.3,130.0,40.85,162.5,83.0,13.81,231.9,136.0,10.44,11.9,3,3.21,0.0,False,0.685005701254276
AZ,108,415,No,No,0,193.3,126.0,32.86,154.7,85.0,13.15,174.8,98.0,7.87,9.4,6,2.54,3.0,False,0.5510262257696693
WV,58,408,No,Yes,39,211.9,40.0,36.02,274.4,76.0,23.32,210.5,139.0,9.47,5.4,4,1.46,1.0,False,0.6040478905359179
ND,148,415,Yes,No,0,218.7,111.0,37.18,155.6,133.0,13.23,277.4,62.0,12.48,8.2,5,2.21,1.0,False,0.6234321550741162
WA,76,510,Yes,No,0,246.8,110.0,41.96,206.3,63.0,17.54,208.4,123.0,9.38,13.2,5,3.56,0.0,True,0.7035347776510833
ID,103,415,No,No,0,174.7,151.0,29.7,148.0,56.0,12.58,168.2,109.0,7.57,15.8,3,4.27,6.0,True,0.4980045610034207
CT,87,415,No,No,0,240.0,83.0,40.8,134.1,106.0,11.4,189.1,84.0,8.51,9.3,2,2.51,0.0,True,0.6841505131128848
OK,35,510,No,Yes,37,181.2,76.0,30.8,177.6,98.0,15.1,228.0,136.0,10.26,5.0,3,1.35,2.0,False,0.516533637400228
IA,88,415,No,No,0,113.7,67.0,19.33,165.1,127.0,14.03,141.5,142.0,6.37,10.8,3,2.92,1.0,False,0.3241163055872292
NE,67,415,No,Yes,41,174.7,86.0,29.7,160.6,93.0,13.65,155.3,108.0,6.99,13.4,1,3.62,0.0,False,0.4980045610034207
ID,77,510,No,Yes,29,211.1,89.0,35.89,223.5,97.0,19.0,148.4,106.0,6.68,9.7,9,2.62,2.0,False,0.6017673888255416
OR,124,510,No,No,0,169.3,108.0,28.78,178.6,91.0,15.18,242.3,82.0,10.9,12.2,3,3.29,1.0,False,0.48261117445838086
SD,30,415,No,No,0,247.4,107.0,42.06,175.9,76.0,14.95,287.4,90.0,12.93,11.3,2,3.05,0.0,False,0.7052451539338654
DE,53,415,No,Yes,32,131.2,63.0,22.3,227.4,125.0,19.33,178.9,105.0,8.05,12.8,2,3.46,2.0,False,0.3740022805017103
WA,152,510,No,No,0,161.4,84.0,27.44,163.6,88.0,13.91,153.2,121.0,6.89,11.8,5,3.19,1.0,False,0.4600912200684151
CT,100,510,Yes,No,0,107.2,98.0,18.22,86.8,122.0,7.38,156.2,117.0,7.03,9.7,4,2.62,1.0,False,0.3055872291904219
MN,59,408,No,Yes,32,211.9,120.0,36.02,202.9,136.0,17.25,213.5,95.0,9.61,8.8,5,2.38,1.0,False,0.6040478905359179
WA,143,510,No,No,0,160.4,120.0,27.27,285.9,104.0,24.3,182.5,85.0,8.21,6.9,4,1.86,3.0,False,0.4572405929304447
PA,142,510,No,Yes,40,230.7,101.0,39.22,256.8,88.0,21.83,263.9,92.0,11.88,6.4,3,1.73,1.0,False,0.6576396807297605
ID,105,408,No,No,0,232.6,96.0,39.54,253.4,117.0,21.54,154.0,101.0,6.93,10.5,9,2.84,1.0,False,0.6630558722919042
MS,111,408,No,No,0,294.7,90.0,50.1,294.6,72.0,25.04,260.1,121.0,11.7,10.8,3,2.92,1.0,True,0.8400798175598632
WA,143,510,No,No,0,133.4,107.0,22.68,223.9,117.0,19.03,180.4,85.0,8.12,10.2,13,2.75,1.0,False,0.38027366020524517
DC,93,408,No,Yes,22,306.2,123.0,52.05,189.7,83.0,16.12,240.3,107.0,10.81,11.7,2,3.16,0.0,False,0.8728620296465222
KY,79,415,No,No,0,236.8,135.0,40.26,186.4,87.0,15.84,126.9,112.0,5.71,10.4,5,2.81,2.0,False,0.6750285062713797
OH,68,415,Yes,Yes,24,125.7,92.0,21.37,275.9,98.0,23.45,214.5,108.0,9.65,14.2,6,3.83,3.0,True,0.3583238312428734
TN,93,510,Yes,No,0,168.4,114.0,28.63,276.0,127.0,23.46,196.2,48.0,8.83,11.4,3,3.08,1.0,False,0.48004561003420754
ID,103,415,No,No,0,70.9,134.0,12.05,134.5,112.0,11.43,168.8,164.0,7.6,12.0,6,3.24,2.0,False,0.20210946408209807
WV,144,510,No,Yes,38,105.0,86.0,17.85,121.8,123.0,10.35,221.5,122.0,9.97,3.7,4,1.0,0.0,False,0.2993158494868871
WI,93,415,No,No,0,152.1,141.0,25.86,215.5,107.0,18.32,262.4,111.0,11.81,12.0,7,3.24,1.0,False,0.4335803876852907
OK,149,510,Yes,No,0,180.9,79.0,30.75,194.9,83.0,16.57,197.8,109.0,8.9,8.8,9,2.38,3.0,False,0.515678449258837
WV,23,510,No,Yes,31,156.6,84.0,26.62,161.5,96.0,13.73,294.6,107.0,13.26,9.4,6,2.54,1.0,False,0.4464082098061573
